InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536792,47566,PARTY BUNTING,19,2023-12-09 11:31:00,5.01,12375.0,United Kingdom
544141,22745,POPPY'S PLAYHOUSE BEDROOM,15,2023-12-09 11:32:00,2.07,14157.0,Belgium
543998,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2023-12-09 11:33:00,2.75,14067.0,United Kingdom
539961,23298,SPACEBOY LUNCH BOX,19,2023-12-09 11:34:00,1.86,12746.0,United Kingdom
537976,23203,JUMBO BAG VINTAGE DOILY,17,2023-12-09 11:34:00,3.93,12461.0,Australia
539673,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-12-09 11:35:00,1.69,,Finland
C536984,21212,PACK OF 72 RETROSPOT CAKE CASES,-14,2023-12-09 11:37:00,0.53,12388.0,United Kingdom
536374,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2023-12-09 11:37:00,0.56,12346.0,United Kingdom
537711,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2023-12-09 11:37:00,1.63,12442.0,France
537011,23355,HOT WATER BOTTLE KEEP CALM,6,2023-12-09 11:38:00,5.17,12390.0,United Kingdom
543919,84406B,CREAM CUPID HEARTS COAT HANGER,11,2023-12-09 11:40:00,2.61,14011.0,Portugal
536490,20725,LUNCH BAG RED RETROSPOT,3,2023-12-09 11:42:00,1.59,12355.0,Netherlands
537845,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,18,2023-12-09 11:42:00,3.9,12452.0,Germany
538188,22633,HAND WARMER UNION JACK,4,2023-12-09 11:42:00,1.86,12488.0,Germany
536845,84978,HANGING HEART JAR T-LIGHT HOLDER,21,2023-12-09 11:44:00,1.39,12378.0,United Kingdom
543998,23203,JUMBO BAG VINTAGE DOILY,21,2023-12-09 11:46:00,4.12,,United Kingdom
539178,21929,JUMBO BAG PINK VINTAGE PAISLEY,7,2023-12-09 11:46:00,2.12,12635.0,France
539751,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2023-12-09 11:46:00,4.51,12717.0,United Kingdom
541066,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2023-12-09 11:47:00,3.26,13047.0,United Kingdom
537734,84406B,CREAM CUPID HEARTS COAT HANGER,5,2023-12-09 11:50:00,2.85,12443.0,Germany
537914,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,7,2023-12-09 11:51:00,2.84,12456.0,United Kingdom
537532,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-12-09 11:52:00,1.81,12429.0,United Kingdom
539639,84978,HANGING HEART JAR T-LIGHT HOLDER,5,2023-12-09 11:53:00,1.5,12699.0,United Kingdom
539443,23355,HOT WATER BOTTLE KEEP CALM,5,2023-12-09 11:54:00,4.71,12673.0,EIRE
536792,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2023-12-09 11:54:00,0.58,12375.0,United Kingdom
539178,20725,LUNCH BAG RED RETROSPOT,10,2023-12-09 11:55:00,1.69,12635.0,France
537173,21034,REX CASH+CARRY JUMBO SHOPPER,14,2023-12-09 11:55:00,1.33,12402.0,United Kingdom
541320,22622,BOX OF VINTAGE ALPHABET BLOCKS,9,2023-12-09 11:56:00,10.35,13119.0,United Kingdom
539956,21034,REX CASH+CARRY JUMBO SHOPPER,3,2023-12-09 11:58:00,1.32,12745.0,Belgium
537717,20725,LUNCH BAG RED RETROSPOT,17,2023-12-09 12:00:00,1.78,12442.0,France
536983,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-12-09 12:00:00,3.76,12388.0,United Kingdom
536671,22632,HAND WARMER RED POLKA DOT,17,2023-12-09 12:03:00,1.92,12368.0,United Kingdom
537165,20727,LUNCH BAG BLACK SKULL,5,2023-12-09 12:05:00,1.66,12401.0,Channel Islands
538362,22745,POPPY'S PLAYHOUSE BEDROOM,15,2023-12-09 12:05:00,2.12,12514.0,United Kingdom
538001,22748,POPPY'S PLAYHOUSE KITCHEN,14,2023-12-09 12:09:00,2.07,12463.0,United Kingdom
538212,20725,LUNCH BAG RED RETROSPOT,10,2023-12-09 12:15:00,1.72,12492.0,EIRE
537845,20725,LUNCH BAG RED RETROSPOT,1,2023-12-09 12:18:00,1.65,12452.0,Germany
538587,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-12-09 12:20:00,4.33,12548.0,United Kingdom
541159,23355,HOT WATER BOTTLE KEEP CALM,18,2023-12-09 12:21:00,4.91,13073.0,Switzerland
537864,21212,PACK OF 72 RETROSPOT CAKE CASES,18,2023-12-09 12:22:00,0.53,12453.0,Belgium
537202,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2023-12-09 12:24:00,0.53,12404.0,United Kingdom
536975,22745,POPPY'S PLAYHOUSE BEDROOM,24,2023-12-09 12:27:00,2.08,12388.0,United Kingdom
538587,21034,REX CASH+CARRY JUMBO SHOPPER,15,2023-12-09 12:28:00,1.24,12548.0,United Kingdom
536975,23355,HOT WATER BOTTLE KEEP CALM,9,2023-12-09 12:30:00,4.85,12388.0,United Kingdom
539178,22633,HAND WARMER UNION JACK,21,2023-12-09 12:32:00,1.79,12635.0,France
538397,84406B,CREAM CUPID HEARTS COAT HANGER,23,2023-12-09 12:33:00,2.92,12519.0,United Kingdom
540934,71053,WHITE METAL LANTERN,1,2023-12-09 12:36:00,3.42,13007.0,Denmark
539178,22633,HAND WARMER UNION JACK,8,2023-12-09 12:37:00,1.91,12635.0,France
537887,21034,REX CASH+CARRY JUMBO SHOPPER,8,2023-12-09 12:37:00,1.23,12455.0,United Kingdom
536405,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2023-12-09 12:38:00,3.25,12349.0,EIRE
537019,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2023-12-09 12:40:00,3.56,12391.0,Spain
538083,21929,JUMBO BAG PINK VINTAGE PAISLEY,12,2023-12-09 12:41:00,2.22,12472.0,Switzerland
536490,84029E,RED WOOLLY HOTTIE WHITE HEART,21,2023-12-09 12:42:00,3.35,12355.0,Netherlands
538098,22633,HAND WARMER UNION JACK,13,2023-12-09 12:43:00,1.86,12475.0,France
541320,84978,HANGING HEART JAR T-LIGHT HOLDER,19,2023-12-09 12:48:00,1.54,13119.0,United Kingdom
537019,84978,HANGING HEART JAR T-LIGHT HOLDER,13,2023-12-09 12:49:00,1.44,12391.0,Spain
538098,21034,REX CASH+CARRY JUMBO SHOPPER,23,2023-12-09 12:50:00,1.21,12475.0,France
544024,47566,PARTY BUNTING,3,2023-12-09 12:51:00,5.06,14083.0,United Kingdom
536405,22633,HAND WARMER UNION JACK,21,2023-12-09 12:52:00,1.79,12349.0,EIRE
537480,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2023-12-09 12:54:00,4.44,12426.0,Australia
538957,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2023-12-09 12:57:00,2.55,,Spain
538098,71053,WHITE METAL LANTERN,22,2023-12-09 12:58:00,3.64,12475.0,France
539178,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2023-12-09 12:59:00,3.54,12635.0,France
539609,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2023-12-09 12:59:00,1.63,12696.0,France
540067,23298,SPACEBOY LUNCH BOX,7,2023-12-09 13:05:00,1.89,12762.0,United Kingdom
537122,84978,HANGING HEART JAR T-LIGHT HOLDER,20,2023-12-09 13:07:00,1.54,12399.0,Norway
C543933,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-20,2023-12-09 13:07:00,2.95,14021.0,United Kingdom
540014,47566,PARTY BUNTING,7,2023-12-09 13:10:00,4.85,12754.0,Italy
543982,21034,REX CASH+CARRY JUMBO SHOPPER,24,2023-12-09 13:10:00,1.2,14057.0,United Kingdom
536683,22622,BOX OF VINTAGE ALPHABET BLOCKS,20,2023-12-09 13:11:00,10.13,12368.0,United Kingdom
538957,22745,POPPY'S PLAYHOUSE BEDROOM,18,2023-12-09 13:12:00,2.12,12603.0,Spain
541066,84406B,CREAM CUPID HEARTS COAT HANGER,22,2023-12-09 13:13:00,2.7,13047.0,United Kingdom
537711,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,24,2023-12-09 13:14:00,2.82,12442.0,France
541320,22745,POPPY'S PLAYHOUSE BEDROOM,6,2023-12-09 13:15:00,2.21,13119.0,United Kingdom
538212,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2023-12-09 13:16:00,4.32,12492.0,EIRE
537837,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2023-12-09 13:18:00,3.75,12451.0,United Kingdom
543919,21212,PACK OF 72 RETROSPOT CAKE CASES,14,2023-12-09 13:18:00,0.53,14011.0,Portugal
543994,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,17,2023-12-09 13:21:00,3.54,14065.0,United Kingdom
537847,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2023-12-09 13:21:00,3.47,12452.0,Germany
536671,21034,REX CASH+CARRY JUMBO SHOPPER,24,2023-12-09 13:22:00,1.31,12368.0,United Kingdom
537103,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,16,2023-12-09 13:23:00,4.04,12397.0,Belgium
539956,21212,PACK OF 72 RETROSPOT CAKE CASES,21,2023-12-09 13:24:00,0.52,12745.0,Belgium
541159,23203,JUMBO BAG VINTAGE DOILY,23,2023-12-09 13:25:00,4.23,13073.0,Switzerland
537165,21929,JUMBO BAG PINK VINTAGE PAISLEY,13,2023-12-09 13:26:00,2.13,12401.0,Channel Islands
536845,22748,POPPY'S PLAYHOUSE KITCHEN,15,2023-12-09 13:29:00,2.18,12378.0,United Kingdom
538362,20727,LUNCH BAG BLACK SKULL,10,2023-12-09 13:30:00,1.69,12514.0,United Kingdom
543998,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-12-09 13:31:00,2.49,14067.0,United Kingdom
537971,22633,HAND WARMER UNION JACK,22,2023-12-09 13:32:00,1.8,12461.0,Australia
C543933,23203,JUMBO BAG VINTAGE DOILY,-2,2023-12-09 13:32:00,3.95,14021.0,United Kingdom
538111,22632,HAND WARMER RED POLKA DOT,17,2023-12-09 13:33:00,1.89,12476.0,Germany
538212,71053,WHITE METAL LANTERN,22,2023-12-09 13:33:00,3.23,12492.0,EIRE
537165,84029E,RED WOOLLY HOTTIE WHITE HEART,13,2023-12-09 13:34:00,3.48,12401.0,Channel Islands
541472,22745,POPPY'S PLAYHOUSE BEDROOM,14,2023-12-09 13:34:00,2.22,13167.0,United Kingdom
543998,84978,HANGING HEART JAR T-LIGHT HOLDER,2,2023-12-09 13:36:00,1.49,14067.0,United Kingdom
538397,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,15,2023-12-09 13:36:00,3.09,12519.0,United Kingdom
541066,22748,POPPY'S PLAYHOUSE KITCHEN,21,2023-12-09 13:36:00,2.27,13047.0,United Kingdom
537974,23203,JUMBO BAG VINTAGE DOILY,22,2023-12-09 13:38:00,4.15,12461.0,Australia
538212,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2023-12-09 13:38:00,1.63,12492.0,EIRE
538525,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-12-09 13:40:00,3.28,12539.0,EIRE
536975,22748,POPPY'S PLAYHOUSE KITCHEN,2,2023-12-09 13:41:00,2.26,12388.0,United Kingdom
538469,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2023-12-09 13:41:00,2.43,12530.0,United Kingdom
539178,22752,SET 7 BABUSHKA NESTING BOXES,8,2023-12-09 13:44:00,7.75,12635.0,France
537202,47566,PARTY BUNTING,12,2023-12-09 13:46:00,5.34,12404.0,United Kingdom
536975,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2023-12-09 13:46:00,1.64,12388.0,United Kingdom
538420,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2023-12-09 13:47:00,0.53,12522.0,Spain
540546,84406B,CREAM CUPID HEARTS COAT HANGER,10,2023-12-09 13:48:00,2.76,12897.0,Portugal
537887,71053,WHITE METAL LANTERN,23,2023-12-09 13:48:00,3.44,12455.0,United Kingdom
543998,22633,HAND WARMER UNION JACK,21,2023-12-09 13:49:00,1.78,14067.0,United Kingdom
541208,22752,SET 7 BABUSHKA NESTING BOXES,19,2023-12-09 13:49:00,7.27,13086.0,Germany
538083,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2023-12-09 13:51:00,3.52,12472.0,Switzerland
537845,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2023-12-09 13:51:00,2.55,12452.0,Germany
536807,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2023-12-09 13:51:00,10.02,12376.0,EIRE
536906,22633,HAND WARMER UNION JACK,7,2023-12-09 13:53:00,1.84,12383.0,United Kingdom
538420,71053,WHITE METAL LANTERN,6,2023-12-09 13:54:00,3.62,12522.0,Spain
538469,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2023-12-09 13:54:00,10.08,,United Kingdom
543998,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2023-12-09 13:55:00,0.0,14067.0,United Kingdom
537122,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2023-12-09 13:56:00,3.56,12399.0,Norway
539242,21929,JUMBO BAG PINK VINTAGE PAISLEY,6,2023-12-09 13:57:00,2.2,12644.0,EIRE
537976,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2023-12-09 13:59:00,4.44,12461.0,Australia
537173,21929,JUMBO BAG PINK VINTAGE PAISLEY,22,2023-12-09 14:01:00,2.25,12402.0,United Kingdom
536630,21730,GLASS STAR FROSTED T-LIGHT HOLDER,20,2023-12-09 14:02:00,4.59,12365.0,United Kingdom
536490,84029E,RED WOOLLY HOTTIE WHITE HEART,23,2023-12-09 14:04:00,3.41,12355.0,Netherlands
541066,22632,HAND WARMER RED POLKA DOT,18,2023-12-09 14:06:00,1.96,13047.0,United Kingdom
539098,22752,SET 7 BABUSHKA NESTING BOXES,24,2023-12-09 14:06:00,7.7,12622.0,Switzerland
539961,23355,HOT WATER BOTTLE KEEP CALM,12,2023-12-09 14:07:00,4.72,12746.0,United Kingdom
537103,71053,WHITE METAL LANTERN,14,2023-12-09 14:09:00,3.4,12397.0,Belgium
544180,23203,JUMBO BAG VINTAGE DOILY,17,2023-12-09 14:11:00,4.33,14183.0,United Kingdom
538469,20727,LUNCH BAG BLACK SKULL,7,2023-12-09 14:11:00,1.61,12530.0,United Kingdom
538587,84879,ASSORTED COLOUR BIRD ORNAMENT,23,2023-12-09 14:13:00,1.63,12548.0,United Kingdom
541208,21929,JUMBO BAG PINK VINTAGE PAISLEY,23,2023-12-09 14:15:00,2.09,,Germany
536641,21929,JUMBO BAG PINK VINTAGE PAISLEY,15,2023-12-09 14:15:00,2.08,12366.0,EIRE
538098,22748,POPPY'S PLAYHOUSE KITCHEN,5,2023-12-09 14:16:00,2.02,12475.0,France
536405,22622,BOX OF VINTAGE ALPHABET BLOCKS,23,2023-12-09 14:17:00,9.85,12349.0,EIRE
540432,22633,HAND WARMER UNION JACK,16,2023-12-09 14:18:00,1.85,12865.0,United Kingdom
537971,22752,SET 7 BABUSHKA NESTING BOXES,7,2023-12-09 14:19:00,7.72,12461.0,Australia
537532,21034,REX CASH+CARRY JUMBO SHOPPER,14,2023-12-09 14:19:00,1.31,12429.0,United Kingdom
537976,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2023-12-09 14:19:00,3.4,12461.0,Australia
539673,22745,POPPY'S PLAYHOUSE BEDROOM,3,2023-12-09 14:20:00,2.03,12704.0,Finland
539443,21034,REX CASH+CARRY JUMBO SHOPPER,24,2023-12-09 14:21:00,1.31,12673.0,EIRE
C539777,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-20,2023-12-09 14:21:00,3.36,,United Kingdom
537709,23298,SPACEBOY LUNCH BOX,15,2023-12-09 14:22:00,2.04,12442.0,France
538111,23298,SPACEBOY LUNCH BOX,9,2023-12-09 14:22:00,2.02,12476.0,Germany
537887,22632,HAND WARMER RED POLKA DOT,17,2023-12-09 14:22:00,1.87,12455.0,United Kingdom
537214,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,15,2023-12-09 14:24:00,3.07,12405.0,United Kingdom
537214,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,15,2023-12-09 14:24:00,3.07,12405.0,United Kingdom
538001,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2023-12-09 14:25:00,3.56,12463.0,United Kingdom
537717,20727,LUNCH BAG BLACK SKULL,20,2023-12-09 14:26:00,1.6,12442.0,France
537997,20727,LUNCH BAG BLACK SKULL,16,2023-12-09 14:26:00,1.72,12463.0,United Kingdom
537047,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-12-09 14:29:00,7.95,12393.0,France
537047,22622,BOX OF VINTAGE ALPHABET BLOCKS,11,2023-12-09 14:29:00,10.65,12393.0,France
537711,22745,POPPY'S PLAYHOUSE BEDROOM,3,2023-12-09 14:30:00,2.26,12442.0,France
536807,22622,BOX OF VINTAGE ALPHABET BLOCKS,17,2023-12-09 14:33:00,9.82,12376.0,EIRE
536490,22622,BOX OF VINTAGE ALPHABET BLOCKS,20,2023-12-09 14:34:00,10.07,12355.0,Netherlands
536754,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2023-12-09 14:44:00,3.3,12373.0,France
536807,47566,PARTY BUNTING,8,2023-12-09 14:45:00,5.14,12376.0,EIRE
541208,23298,SPACEBOY LUNCH BOX,15,2023-12-09 14:49:00,1.88,13086.0,Germany
537161,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,20,2023-12-09 14:49:00,3.16,12401.0,Channel Islands
536975,23203,JUMBO BAG VINTAGE DOILY,21,2023-12-09 14:49:00,4.24,12388.0,United Kingdom
536845,84406B,CREAM CUPID HEARTS COAT HANGER,6,2023-12-09 14:49:00,2.87,12378.0,United Kingdom
538270,84029E,RED WOOLLY HOTTIE WHITE HEART,23,2023-12-09 14:49:00,3.58,12500.0,Denmark
541472,21034,REX CASH+CARRY JUMBO SHOPPER,6,2023-12-09 14:51:00,1.31,13167.0,United Kingdom
539956,22752,SET 7 BABUSHKA NESTING BOXES,17,2023-12-09 14:52:00,7.62,12745.0,Belgium
536627,21034,REX CASH+CARRY JUMBO SHOPPER,10,2023-12-09 14:52:00,1.24,12365.0,United Kingdom
538188,84029E,RED WOOLLY HOTTIE WHITE HEART,22,2023-12-09 14:56:00,3.55,12488.0,Germany
536906,20727,LUNCH BAG BLACK SKULL,14,2023-12-09 14:56:00,1.58,12383.0,United Kingdom
541208,22633,HAND WARMER UNION JACK,10,2023-12-09 14:59:00,1.8,13086.0,Germany
C538789,47566,PARTY BUNTING,-18,2023-12-09 15:00:00,5.25,12578.0,France
539443,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,17,2023-12-09 15:01:00,3.32,12673.0,EIRE
543998,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2023-12-09 15:01:00,4.5,14067.0,United Kingdom
537847,84978,HANGING HEART JAR T-LIGHT HOLDER,2,2023-12-09 15:01:00,1.46,12452.0,Germany
538270,20727,LUNCH BAG BLACK SKULL,9,2023-12-09 15:02:00,1.76,12500.0,Denmark
537480,23298,SPACEBOY LUNCH BOX,16,2023-12-09 15:02:00,1.9,12426.0,Australia
539673,22632,HAND WARMER RED POLKA DOT,16,2023-12-09 15:02:00,1.96,12704.0,Finland
537974,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2023-12-09 15:03:00,4.19,12461.0,Australia
539956,84406B,CREAM CUPID HEARTS COAT HANGER,17,2023-12-09 15:04:00,2.97,12745.0,Belgium
537887,22745,POPPY'S PLAYHOUSE BEDROOM,14,2023-12-09 15:04:00,2.0,12455.0,United Kingdom
541208,22622,BOX OF VINTAGE ALPHABET BLOCKS,5,2023-12-09 15:05:00,9.8,13086.0,Germany
536845,22622,BOX OF VINTAGE ALPHABET BLOCKS,21,2023-12-09 15:06:00,10.14,12378.0,United Kingdom
537971,22632,HAND WARMER RED POLKA DOT,12,2023-12-09 15:06:00,1.91,12461.0,Australia
536405,23355,HOT WATER BOTTLE KEEP CALM,19,2023-12-09 15:07:00,5.3,12349.0,EIRE
538403,22752,SET 7 BABUSHKA NESTING BOXES,16,2023-12-09 15:08:00,8.19,12520.0,EIRE
539476,21929,JUMBO BAG PINK VINTAGE PAISLEY,23,2023-12-09 15:09:00,2.1,12678.0,United Kingdom
539646,20725,LUNCH BAG RED RETROSPOT,15,2023-12-09 15:09:00,1.77,12700.0,United Kingdom
537768,84406B,CREAM CUPID HEARTS COAT HANGER,14,2023-12-09 15:14:00,2.86,12446.0,United Kingdom
537533,47566,PARTY BUNTING,22,2023-12-09 15:14:00,4.8,12429.0,United Kingdom
537173,23203,JUMBO BAG VINTAGE DOILY,24,2023-12-09 15:14:00,4.29,12402.0,United Kingdom
537161,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-12-09 15:16:00,7.98,12401.0,Channel Islands
541187,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2023-12-09 15:18:00,4.26,13081.0,Australia
537887,84978,HANGING HEART JAR T-LIGHT HOLDER,4,2023-12-09 15:18:00,1.54,12455.0,United Kingdom
543982,47566,PARTY BUNTING,9,2023-12-09 15:19:00,4.74,14057.0,United Kingdom
537864,84978,HANGING HEART JAR T-LIGHT HOLDER,24,2023-12-09 15:19:00,1.48,12453.0,Belgium
539216,22632,HAND WARMER RED POLKA DOT,20,2023-12-09 15:22:00,1.97,12641.0,France
538966,22745,POPPY'S PLAYHOUSE BEDROOM,4,2023-12-09 15:22:00,2.08,12605.0,United Kingdom
536641,84978,HANGING HEART JAR T-LIGHT HOLDER,8,2023-12-09 15:24:00,1.48,12366.0,EIRE
543994,23298,SPACEBOY LUNCH BOX,21,2023-12-09 15:25:00,1.86,14065.0,United Kingdom
537974,22752,SET 7 BABUSHKA NESTING BOXES,13,2023-12-09 15:25:00,7.47,12461.0,Australia
537971,84978,HANGING HEART JAR T-LIGHT HOLDER,7,2023-12-09 15:29:00,1.41,12461.0,Australia
537532,21212,PACK OF 72 RETROSPOT CAKE CASES,16,2023-12-09 15:32:00,0.54,12429.0,United Kingdom
541320,21929,JUMBO BAG PINK VINTAGE PAISLEY,5,2023-12-09 15:33:00,1.98,,United Kingdom
538001,23298,SPACEBOY LUNCH BOX,10,2023-12-09 15:33:00,1.92,12463.0,United Kingdom
543919,22633,HAND WARMER UNION JACK,12,2023-12-09 15:34:00,1.84,14011.0,Portugal
537532,23298,SPACEBOY LUNCH BOX,10,2023-12-09 15:36:00,1.92,,United Kingdom
539646,22745,POPPY'S PLAYHOUSE BEDROOM,12,2023-12-09 15:40:00,2.27,12700.0,United Kingdom
538469,21929,JUMBO BAG PINK VINTAGE PAISLEY,17,2023-12-09 15:40:00,2.13,12530.0,United Kingdom
539646,22632,HAND WARMER RED POLKA DOT,18,2023-12-09 15:43:00,1.81,12700.0,United Kingdom
544024,22752,SET 7 BABUSHKA NESTING BOXES,10,2023-12-09 15:47:00,7.78,14083.0,United Kingdom
537173,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2023-12-09 15:47:00,0.56,12402.0,United Kingdom
536683,47566,PARTY BUNTING,4,2023-12-09 15:48:00,4.75,12368.0,United Kingdom
537847,20727,LUNCH BAG BLACK SKULL,1,2023-12-09 15:49:00,1.65,12452.0,Germany
541066,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2023-12-09 15:50:00,3.25,13047.0,United Kingdom
538132,20725,LUNCH BAG RED RETROSPOT,14,2023-12-09 15:50:00,1.6,12480.0,Finland
539666,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2023-12-09 15:51:00,3.63,12703.0,France
539956,21034,REX CASH+CARRY JUMBO SHOPPER,21,2023-12-09 15:52:00,1.29,12745.0,Belgium
537837,20725,LUNCH BAG RED RETROSPOT,8,2023-12-09 15:53:00,1.63,12451.0,United Kingdom
540154,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,22,2023-12-09 15:53:00,3.0,12782.0,United Kingdom
537974,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2023-12-09 15:55:00,4.31,12461.0,Australia
536374,22748,POPPY'S PLAYHOUSE KITCHEN,22,2023-12-09 15:57:00,2.17,12346.0,United Kingdom
538957,20725,LUNCH BAG RED RETROSPOT,8,2023-12-09 15:58:00,1.67,12603.0,Spain
537214,71053,WHITE METAL LANTERN,9,2023-12-09 16:02:00,3.49,12405.0,United Kingdom
536906,84406B,CREAM CUPID HEARTS COAT HANGER,17,2023-12-09 16:04:00,2.77,12383.0,United Kingdom
540067,23355,HOT WATER BOTTLE KEEP CALM,18,2023-12-09 16:05:00,4.82,12762.0,United Kingdom
537173,21929,JUMBO BAG PINK VINTAGE PAISLEY,8,2023-12-09 16:11:00,2.21,12402.0,United Kingdom
539216,22633,HAND WARMER UNION JACK,12,2023-12-09 16:15:00,1.78,12641.0,France
538397,20727,LUNCH BAG BLACK SKULL,10,2023-12-09 16:16:00,1.65,12519.0,United Kingdom
537165,20727,LUNCH BAG BLACK SKULL,5,2023-12-09 16:20:00,1.73,,Channel Islands
538188,21929,JUMBO BAG PINK VINTAGE PAISLEY,13,2023-12-09 16:21:00,2.11,12488.0,Germany
541472,47566,PARTY BUNTING,18,2023-12-09 16:23:00,5.34,13167.0,United Kingdom
537898,21034,REX CASH+CARRY JUMBO SHOPPER,5,2023-12-09 16:24:00,1.34,12455.0,United Kingdom
537011,21034,REX CASH+CARRY JUMBO SHOPPER,3,2023-12-09 16:26:00,1.29,12390.0,United Kingdom
538083,23298,SPACEBOY LUNCH BOX,5,2023-12-09 16:27:00,1.95,12472.0,Switzerland
539961,22632,HAND WARMER RED POLKA DOT,1,2023-12-09 16:27:00,1.92,12746.0,United Kingdom
538525,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,19,2023-12-09 16:27:00,3.14,12539.0,EIRE
538098,22748,POPPY'S PLAYHOUSE KITCHEN,5,2023-12-09 16:27:00,2.12,12475.0,France
537974,22748,POPPY'S PLAYHOUSE KITCHEN,9,2023-12-09 16:28:00,2.2,12461.0,Australia
536798,84978,HANGING HEART JAR T-LIGHT HOLDER,23,2023-12-09 16:28:00,1.41,12375.0,United Kingdom
537019,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2023-12-09 16:30:00,2.46,12391.0,Spain
539639,22633,HAND WARMER UNION JACK,7,2023-12-09 16:31:00,1.99,12699.0,United Kingdom
539673,22622,BOX OF VINTAGE ALPHABET BLOCKS,15,2023-12-09 16:31:00,10.67,12704.0,Finland
537214,23203,JUMBO BAG VINTAGE DOILY,13,2023-12-09 16:31:00,4.34,,United Kingdom
539242,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2023-12-09 16:32:00,3.61,12644.0,EIRE
537709,22633,HAND WARMER UNION JACK,17,2023-12-09 16:32:00,1.89,12442.0,France
538270,23355,HOT WATER BOTTLE KEEP CALM,15,2023-12-09 16:34:00,4.75,12500.0,Denmark
538270,22632,HAND WARMER RED POLKA DOT,2,2023-12-09 16:38:00,1.94,12500.0,Denmark
536490,22745,POPPY'S PLAYHOUSE BEDROOM,23,2023-12-09 16:38:00,2.24,12355.0,Netherlands
538001,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2023-12-09 16:44:00,2.5,12463.0,United Kingdom
541187,84879,ASSORTED COLOUR BIRD ORNAMENT,20,2023-12-09 16:44:00,1.67,13081.0,Australia
538111,22633,HAND WARMER UNION JACK,2,2023-12-09 16:44:00,1.8,12476.0,Germany
540432,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,23,2023-12-09 16:45:00,2.96,12865.0,United Kingdom
